measurement_ts,parcel_id,sensor_id,humidity,temperature,soil_ph,battery_pct
2026-01-18 14:28:00,West-2,S-016,27.9,-1.4,7.34,95.6
2026-01-18 14:47:00,North-1,S-008,78.5,24.4,6.39,97.7
2026-01-18 14:49:00,West-2,S-034,35.1,18.5,7.67,71.2
2026-01-18 16:17:00,South-2,S-030,57.1,11.5,5.9,60.3
2026-01-18 17:06:00,West-1,S-012,49.2,17.9,7.61,93.8
2026-01-18 17:29:00,North-2,S-007,27.8,25.5,5.78,62.8
2026-01-18 17:31:00,East-1,S-025,53.0,-0.4,5.89,40.2
2026-01-18 18:53:00,West-1,S-016,34.5,-0.7,7.37,66.8
2026-01-18 22:29:00,West-1,S-038,26.9,11.0,6.55,25.5
2026-01-18 22:30:00,West-2,S-024,60.2,25.5,7.68,47.7
2026-01-18 23:21:00,North-1,S-038,38.2,21.9,7.55,65.8
2026-01-18 23:58:00,East-1,S-034,79.5,8.5,5.71,59.7
2026-01-19 00:05:00,North-2,S-023,49.2,30.8,6.51,27.1
2026-01-19 00:41:00,South-2,S-009,62.2,1.6,6.44,76.7
2026-01-19 01:28:00,West-1,S-005,51.7,8.5,7.1,27.6
2026-01-19 03:19:00,East-1,S-015,70.1,26.0,7.75,51.7
2026-01-19 04:38:00,South-2,S-025,44.4,14.1,5.99,25.6
2026-01-19 05:03:00,South-2,S-025,49.4,21.7,6.85,46.8
2026-01-19 05:56:00,South-1,S-029,66.9,32.7,7.22,56.9
2026-01-19 06:01:00,East-2,S-019,68.1,31.7,6.26,29.4
2026-01-19 06:28:00,South-1,S-001,64.7,19.4,5.6,41.0
2026-01-19 07:37:00,West-2,S-012,76.2,33.6,7.63,88.9
2026-01-19 08:01:00,South-2,S-018,51.2,31.9,5.53,73.0
2026-01-19 08:14:00,East-2,S-010,70.4,6.2,5.54,76.0
2026-01-19 08:24:00,East-2,S-028,69.5,16.3,6.24,35.5
2026-01-19 08:31:00,West-2,S-008,59.4,0.8,7.66,28.5
2026-01-19 08:39:00,West-2,S-003,29.4,9.2,6.03,79.5
2026-01-19 08:41:00,North-2,S-013,25.6,24.3,7.6,69.7
2026-01-19 08:59:00,South-2,S-019,64.1,21.4,7.73,80.4
2026-01-19 09:32:00,West-2,S-020,48.6,33.1,7.62,31.0
2026-01-19 09:48:00,South-2,S-029,74.0,14.7,6.07,15.8
2026-01-19 10:01:00,South-1,S-006,43.9,14.1,7.11,78.6
2026-01-19 10:03:00,North-1,S-035,61.9,2.1,6.58,92.6
2026-01-19 11:07:00,East-2,S-005,36.7,4.1,6.21,88.3
2026-01-19 11:31:00,South-2,S-036,56.8,23.3,5.62,45.0
2026-01-19 13:26:00,East-2,S-019,27.1,31.2,7.57,63.2
2026-01-19 13:58:00,North-1,S-035,75.1,-0.6,6.98,16.3
2026-01-19 14:01:00,South-1,S-024,47.3,16.1,6.84,88.2
2026-01-19 15:35:00,North-2,S-015,70.3,24.8,6.14,74.2
2026-01-19 15:53:00,West-2,S-010,76.9,32.3,5.86,97.3
2026-01-19 16:28:00,West-2,S-020,57.1,34.0,6.33,70.6
2026-01-19 17:18:00,East-2,S-008,29.0,-1.0,7.33,37.9
2026-01-19 17:41:00,South-2,S-033,68.1,23.1,7.69,22.9
2026-01-19 18:08:00,East-2,S-009,41.5,6.8,7.8,11.4
2026-01-19 19:16:00,North-1,S-035,42.6,20.1,6.71,24.2
2026-01-19 19:41:00,North-2,S-002,25.4,18.5,6.87,80.6
2026-01-19 21:25:00,West-1,S-015,74.0,10.5,5.61,70.3
2026-01-19 22:10:00,East-2,S-010,41.4,-0.9,6.83,72.6
2026-01-19 22:36:00,North-2,S-032,20.4,26.5,6.08,52.4
2026-01-19 22:40:00,North-1,S-021,64.7,24.1,7.37,44.7
2026-01-19 22:42:00,South-2,S-028,72.1,24.7,7.73,64.0
2026-01-19 23:35:00,North-2,S-007,58.2,26.7,6.29,22.8
2026-01-20 00:10:00,North-1,S-030,71.0,7.4,7.38,41.0
2026-01-20 00:14:00,South-1,S-010,38.2,-2.0,7.38,86.3
2026-01-20 00:45:00,West-1,S-036,51.8,12.4,6.09,39.7
2026-01-20 00:49:00,South-1,S-036,71.6,24.3,7.65,66.9
2026-01-20 01:43:00,South-2,S-029,21.5,14.8,7.56,90.6
2026-01-20 02:13:00,West-2,S-025,41.1,11.9,7.41,81.0
2026-01-20 03:18:00,South-2,S-016,29.1,25.9,6.47,30.5
2026-01-20 03:27:00,East-1,S-024,53.2,14.2,7.63,13.7
2026-01-20 03:45:00,West-2,S-037,23.5,15.1,7.36,75.1
2026-01-20 03:50:00,East-1,S-013,27.9,18.0,7.73,57.8
2026-01-20 04:18:00,West-1,S-006,41.0,30.7,7.03,39.8
2026-01-20 04:21:00,West-2,S-020,34.1,18.6,7.8,42.3
2026-01-20 04:22:00,North-2,S-021,45.6,22.6,6.36,23.7
2026-01-20 05:50:00,East-2,S-037,29.2,33.9,7.59,39.6
2026-01-20 07:25:00,North-1,S-036,34.1,2.3,6.72,18.6
2026-01-20 07:39:00,North-1,S-011,55.9,23.8,5.8,14.1
2026-01-20 08:39:00,West-1,S-021,58.0,14.7,5.87,36.9
2026-01-20 08:53:00,West-2,S-002,37.5,0.3,7.51,30.9
2026-01-20 09:55:00,East-2,S-014,69.7,0.1,5.82,96.6
2026-01-20 10:34:00,North-1,S-007,71.9,8.4,7.17,34.8
2026-01-20 11:43:00,West-2,S-025,30.2,33.9,6.28,71.1
2026-01-20 12:02:00,West-2,S-010,31.4,6.1,5.63,76.2
2026-01-20 12:39:00,South-1,S-003,20.2,26.5,6.97,33.6
2026-01-20 12:50:00,South-1,S-021,57.4,20.5,6.49,61.0
2026-01-20 12:56:00,West-1,S-009,70.1,20.1,5.83,37.3
2026-01-20 13:08:00,West-2,S-039,46.5,8.1,7.24,20.2
2026-01-20 13:13:00,East-2,S-033,33.7,2.2,7.76,21.1
2026-01-20 13:27:00,South-1,S-030,70.7,5.4,6.38,53.5
2026-01-20 14:28:00,East-1,S-020,57.5,8.6,7.51,34.4
2026-01-20 14:59:00,East-1,S-019,38.7,23.0,6.61,33.5
2026-01-20 15:36:00,North-2,S-032,62.7,14.4,7.57,39.0
2026-01-20 15:38:00,North-1,S-040,32.0,30.0,6.37,57.2
2026-01-20 15:44:00,East-2,S-030,74.5,33.9,5.73,57.4
2026-01-20 16:27:00,South-2,S-017,51.5,34.8,6.31,21.7
2026-01-20 19:01:00,West-1,S-028,77.9,12.2,5.59,27.9
2026-01-20 19:34:00,North-2,S-019,60.7,19.9,6.71,37.8
2026-01-20 19:41:00,East-2,S-036,78.4,5.1,6.98,84.6
2026-01-20 19:46:00,South-1,S-017,56.8,26.2,6.11,38.2
2026-01-20 20:19:00,South-2,S-039,34.4,18.2,6.36,59.5
2026-01-20 20:25:00,East-1,S-020,62.9,16.0,5.75,70.8
2026-01-20 20:27:00,South-2,S-014,64.7,5.2,7.7,67.5
2026-01-20 20:34:00,East-1,S-026,32.9,14.7,6.74,70.7
2026-01-20 20:39:00,North-1,S-025,34.3,34.9,6.9,96.2
2026-01-20 20:49:00,South-2,S-028,44.7,30.0,5.62,68.8
2026-01-20 21:02:00,East-2,S-040,58.6,31.8,7.15,19.3
2026-01-20 21:41:00,North-2,S-007,60.7,18.7,6.18,44.3
2026-01-20 22:17:00,North-1,S-026,54.5,-1.8,7.4,11.7
2026-01-20 23:34:00,North-2,S-004,58.8,33.5,6.01,14.8
2026-01-20 23:44:00,North-1,S-034,32.0,15.1,6.05,77.2
2026-01-20 23:49:00,North-1,S-001,43.7,-1.5,7.01,51.4
2026-01-21 00:18:00,East-2,S-038,76.8,31.8,7.57,47.6
2026-01-21 01:23:00,North-2,S-010,21.4,24.5,5.59,16.6
2026-01-21 02:03:00,South-2,S-020,55.0,18.0,5.83,52.3
2026-01-21 02:04:00,East-1,S-014,75.7,14.8,6.39,22.3
2026-01-21 03:05:00,South-2,S-037,43.3,-1.6,7.3,63.7
2026-01-21 03:52:00,South-1,S-015,32.1,4.0,7.37,82.8
2026-01-21 04:06:00,East-1,S-031,69.2,29.1,5.89,11.6
2026-01-21 04:28:00,North-2,S-008,28.6,12.8,6.86,19.2
2026-01-21 05:00:00,West-1,S-013,32.3,12.1,7.37,18.4
2026-01-21 05:02:00,West-2,S-011,28.4,25.6,5.51,89.5
2026-01-21 05:11:00,East-2,S-002,61.4,11.3,5.81,90.9
2026-01-21 06:18:00,West-1,S-022,78.4,16.4,6.64,93.2
2026-01-21 06:29:00,East-1,S-015,24.6,21.8,5.99,26.8
2026-01-21 07:29:00,North-1,S-038,41.9,2.9,7.59,39.4
2026-01-21 08:16:00,South-2,S-039,57.9,-0.9,5.9,19.7
2026-01-21 08:26:00,East-2,S-017,58.7,11.3,5.69,85.8
2026-01-21 08:56:00,South-2,S-026,66.5,30.6,5.69,58.4
2026-01-21 09:11:00,South-1,S-031,32.8,28.6,6.12,60.6
2026-01-21 09:52:00,South-1,S-010,66.7,2.0,5.92,78.6
2026-01-21 09:56:00,East-2,S-024,65.3,18.2,6.89,79.9
2026-01-21 09:58:00,South-1,S-006,72.0,24.2,6.82,81.7
2026-01-21 10:01:00,North-2,S-004,59.1,18.0,5.53,18.4
2026-01-21 10:18:00,North-1,S-018,56.5,23.5,6.44,67.2
2026-01-21 10:34:00,North-1,S-009,21.7,31.4,5.62,44.5
2026-01-21 10:50:00,West-1,S-030,41.8,10.1,6.42,75.1
2026-01-21 11:58:00,East-1,S-037,49.4,9.6,7.59,99.7
2026-01-21 12:07:00,North-1,S-001,61.7,28.2,7.77,48.0
2026-01-21 12:40:00,West-2,S-003,37.8,22.1,6.24,17.4
2026-01-21 13:12:00,East-2,S-028,42.1,31.4,5.72,26.3
2026-01-21 14:25:00,East-2,S-014,60.9,9.7,6.81,92.2
2026-01-21 15:41:00,West-1,S-002,29.7,24.9,6.58,49.4
2026-01-21 16:30:00,West-2,S-038,44.0,16.7,7.62,72.3
2026-01-21 16:55:00,East-1,S-012,44.0,-1.9,7.41,78.7
2026-01-21 16:59:00,West-1,S-009,79.3,19.2,5.96,32.7
2026-01-21 17:09:00,East-2,S-032,56.8,10.8,7.77,50.9
2026-01-21 17:48:00,South-2,S-031,62.7,29.2,7.74,20.1
2026-01-21 17:50:00,West-1,S-011,31.0,-1.1,7.17,69.6
2026-01-21 18:44:00,West-1,S-028,39.0,12.4,5.77,10.5
2026-01-21 20:19:00,West-1,S-036,79.1,1.1,7.49,55.4
2026-01-21 20:31:00,South-1,S-015,24.5,5.5,7.29,62.6
2026-01-21 21:58:00,South-2,S-038,31.5,1.8,6.87,16.1
2026-01-21 22:37:00,West-1,S-029,76.6,22.7,5.65,32.2
2026-01-21 22:44:00,South-2,S-017,55.1,28.4,7.66,19.8
2026-01-21 22:48:00,West-2,S-009,72.5,13.0,7.32,43.3
2026-01-21 22:57:00,South-2,S-027,62.1,31.8,7.24,82.2
2026-01-21 23:21:00,South-2,S-013,78.8,6.8,6.38,87.0
2026-01-21 23:50:00,East-1,S-039,37.0,25.6,7.45,84.5
2026-01-22 00:08:00,North-2,S-017,60.6,32.8,5.83,28.3
2026-01-22 01:31:00,West-2,S-036,50.6,19.2,6.12,58.9
2026-01-22 01:46:00,North-2,S-017,60.2,16.1,7.72,38.2
2026-01-22 01:54:00,North-1,S-019,32.1,27.3,7.54,38.4
2026-01-22 02:06:00,North-2,S-009,38.3,33.1,6.26,65.8
2026-01-22 03:18:00,South-1,S-013,20.4,3.3,5.65,45.9
2026-01-22 03:33:00,East-2,S-039,46.6,6.9,5.91,51.5
2026-01-22 03:48:00,North-2,S-025,24.7,8.8,6.95,89.7
2026-01-22 04:49:00,South-2,S-020,41.2,-1.8,7.55,26.8
2026-01-22 05:05:00,North-1,S-010,32.0,4.4,6.21,26.6
2026-01-22 05:15:00,North-1,S-026,68.8,21.2,7.29,70.2
2026-01-22 05:22:00,East-1,S-018,21.7,22.5,6.54,33.9
2026-01-22 07:33:00,West-2,S-023,66.5,16.0,5.75,68.1
2026-01-22 07:35:00,East-1,S-012,70.6,-0.3,6.46,73.4
2026-01-22 09:02:00,West-1,S-040,57.2,10.6,7.66,80.5
2026-01-22 09:08:00,North-1,S-005,43.1,23.6,6.72,36.7
2026-01-22 09:38:00,South-1,S-003,27.3,16.1,6.34,90.0
2026-01-22 11:35:00,West-1,S-027,47.7,31.8,5.56,79.0
2026-01-22 11:38:00,West-2,S-024,51.0,-0.4,7.16,14.2
2026-01-22 11:45:00,South-1,S-034,69.5,12.7,5.74,56.0
2026-01-22 12:41:00,West-1,S-027,42.1,16.4,6.13,12.2
2026-01-22 13:25:00,West-1,S-006,74.4,15.7,5.84,21.5
2026-01-22 13:32:00,East-2,S-030,41.7,5.4,7.73,33.3
2026-01-22 14:23:00,West-2,S-040,20.3,0.9,6.09,85.1
2026-01-22 15:00:00,West-2,S-003,22.4,22.0,5.74,97.2
2026-01-22 15:06:00,East-1,S-034,61.9,9.1,6.45,40.4
2026-01-22 15:22:00,South-2,S-027,40.0,22.8,7.47,39.7
2026-01-22 15:35:00,West-1,S-005,67.0,33.4,7.53,58.4
2026-01-22 16:00:00,South-1,S-035,20.5,2.0,5.81,33.8
2026-01-22 16:05:00,North-2,S-011,50.5,25.8,6.98,55.8
2026-01-22 17:07:00,North-1,S-009,51.1,18.8,7.8,53.1
2026-01-22 17:36:00,South-1,S-039,26.0,4.8,7.68,42.7
2026-01-22 17:54:00,West-2,S-021,36.2,28.9,6.17,32.0
2026-01-22 18:10:00,North-2,S-003,69.1,19.0,7.78,85.2
2026-01-22 18:27:00,West-1,S-020,76.2,3.9,7.17,77.0
2026-01-22 18:55:00,South-1,S-029,59.0,3.2,5.79,61.2
2026-01-22 19:10:00,West-2,S-018,20.9,13.8,7.51,32.3
2026-01-22 20:10:00,East-1,S-022,31.0,9.5,5.91,48.7
2026-01-22 20:16:00,North-1,S-009,48.9,21.2,7.55,58.3
2026-01-22 20:35:00,East-1,S-039,54.5,9.5,5.97,74.5
2026-01-22 20:55:00,South-2,S-012,37.4,1.8,6.79,91.1
2026-01-22 20:58:00,North-2,S-030,44.9,21.3,5.95,72.7
2026-01-22 21:07:00,West-1,S-014,40.8,0.8,7.39,55.4
2026-01-22 21:07:00,East-1,S-024,66.2,7.2,6.65,71.7
2026-01-22 21:57:00,East-2,S-007,52.5,6.0,6.62,61.2
2026-01-22 22:01:00,West-2,S-029,67.6,1.4,6.01,72.3
2026-01-22 22:05:00,North-2,S-029,63.3,14.7,5.65,14.0
2026-01-22 22:11:00,West-2,S-017,27.7,22.3,6.34,65.2
2026-01-22 22:11:00,West-2,S-024,50.8,2.0,6.66,95.1
2026-01-23 00:27:00,North-1,S-033,40.8,29.8,7.28,51.1
2026-01-23 00:34:00,North-2,S-008,54.7,33.5,6.14,18.1
2026-01-23 01:10:00,North-1,S-009,60.7,2.3,5.56,65.6
2026-01-23 01:13:00,East-2,S-038,29.7,28.8,5.55,13.9
2026-01-23 01:37:00,East-2,S-022,38.2,31.6,5.99,27.1
2026-01-23 01:45:00,South-2,S-020,61.5,3.1,6.52,98.9
2026-01-23 02:30:00,East-2,S-027,23.5,32.7,6.14,64.9
2026-01-23 03:17:00,East-2,S-032,43.7,19.1,6.79,99.7
2026-01-23 05:14:00,East-2,S-006,35.8,9.0,5.69,60.3
2026-01-23 05:51:00,South-2,S-008,54.8,33.6,5.68,75.7
2026-01-23 06:49:00,East-2,S-029,67.2,6.5,7.4,98.8
2026-01-23 07:57:00,North-2,S-001,23.7,25.8,5.52,62.4
2026-01-23 08:04:00,West-2,S-036,37.7,23.8,5.94,26.8
2026-01-23 08:10:00,West-1,S-028,58.8,-0.6,5.87,22.3
2026-01-23 08:45:00,North-2,S-028,34.9,3.6,6.68,32.5
2026-01-23 08:49:00,North-2,S-035,66.0,2.8,6.59,59.5
2026-01-23 09:31:00,North-2,S-038,55.8,10.0,5.72,50.1
2026-01-23 10:09:00,South-2,S-012,62.4,18.8,7.55,65.2
2026-01-23 10:51:00,East-2,S-021,78.9,27.2,7.24,82.5
2026-01-23 12:49:00,East-1,S-029,52.3,10.8,6.77,58.9
2026-01-23 13:29:00,South-1,S-035,40.6,29.8,6.76,95.7
2026-01-23 13:56:00,South-2,S-035,35.4,16.0,6.34,11.2
2026-01-23 17:59:00,West-1,S-016,28.9,23.4,7.55,87.4
2026-01-23 18:26:00,West-2,S-018,54.9,21.6,7.32,68.5
2026-01-23 18:32:00,West-1,S-008,34.5,21.6,5.66,90.0
2026-01-23 18:51:00,East-2,S-011,67.1,10.9,6.16,63.7
2026-01-23 18:52:00,East-1,S-034,49.2,25.7,6.76,45.9
2026-01-23 20:15:00,North-2,S-016,56.0,26.6,6.22,84.9
2026-01-23 20:53:00,West-1,S-024,65.8,24.4,6.54,62.0
2026-01-23 20:58:00,West-2,S-035,52.2,6.5,5.69,74.3
2026-01-23 22:29:00,West-2,S-004,32.2,18.3,7.63,49.4
2026-01-23 22:35:00,West-2,S-012,39.3,11.8,7.1,74.4
2026-01-23 22:56:00,North-1,S-018,36.7,12.2,7.4,17.6
2026-01-23 23:18:00,South-2,S-017,68.6,24.3,5.68,10.2
2026-01-23 23:55:00,South-2,S-016,39.3,24.2,6.68,87.3
2026-01-24 00:04:00,East-2,S-003,32.7,14.1,6.28,68.9
2026-01-24 00:32:00,North-2,S-016,53.6,12.0,6.39,52.7
2026-01-24 00:51:00,North-2,S-012,66.7,32.7,7.1,22.2
2026-01-24 00:59:00,South-2,S-004,25.9,6.6,5.67,64.5
2026-01-24 01:37:00,East-1,S-004,47.0,28.0,7.43,98.4
2026-01-24 01:43:00,North-1,S-040,56.0,12.7,5.68,30.7
2026-01-24 02:39:00,West-1,S-015,71.5,16.3,6.57,84.4
2026-01-24 03:11:00,North-1,S-039,36.4,21.9,6.98,45.8
2026-01-24 06:50:00,South-1,S-024,78.0,4.3,7.75,69.2
2026-01-24 07:03:00,North-2,S-023,45.3,25.0,6.76,39.4
2026-01-24 07:42:00,East-2,S-036,58.6,12.9,6.04,51.3
2026-01-24 08:06:00,North-2,S-011,57.8,30.2,7.6,24.1
2026-01-24 08:07:00,West-2,S-037,38.0,28.2,6.35,70.6
2026-01-24 08:14:00,North-2,S-018,53.2,17.8,7.2,88.5
2026-01-24 08:28:00,East-2,S-038,74.5,10.5,6.88,85.8
2026-01-24 08:35:00,South-1,S-001,37.0,9.0,6.85,99.9
2026-01-24 09:08:00,East-1,S-005,36.6,27.2,6.45,94.1
2026-01-24 10:32:00,East-2,S-026,37.7,0.0,7.57,95.9
2026-01-24 11:47:00,East-2,S-029,42.4,15.1,7.06,72.1
2026-01-24 11:56:00,South-1,S-011,63.5,10.7,6.54,63.2
2026-01-24 12:36:00,South-1,S-010,66.1,2.0,6.08,54.8
2026-01-24 14:06:00,North-2,S-018,75.6,1.6,5.66,13.4
2026-01-24 14:07:00,West-2,S-030,25.9,34.3,6.58,85.6
2026-01-24 15:29:00,North-2,S-014,52.6,18.3,6.12,94.9
2026-01-24 16:13:00,East-1,S-010,33.5,1.0,5.72,46.3
2026-01-24 16:55:00,East-2,S-010,37.5,-1.9,6.31,61.4
2026-01-24 18:00:00,East-1,S-039,61.1,27.3,6.23,53.1
2026-01-24 18:30:00,West-1,S-031,57.1,4.3,6.29,24.0
2026-01-24 20:26:00,East-1,S-012,41.9,32.2,7.31,12.7
2026-01-24 20:28:00,East-1,S-009,61.7,26.2,5.64,82.2
2026-01-24 20:41:00,South-2,S-015,55.0,15.2,6.93,48.3
2026-01-24 20:46:00,North-2,S-014,77.9,31.2,5.92,63.9
2026-01-24 21:11:00,South-1,S-006,63.6,0.9,6.89,84.0
2026-01-24 21:53:00,East-2,S-024,45.9,33.1,7.62,66.1
2026-01-24 21:54:00,North-2,S-011,31.8,30.2,5.76,89.7
2026-01-24 22:17:00,South-2,S-028,73.3,34.8,6.29,91.1
2026-01-24 23:03:00,East-2,S-020,64.5,5.8,6.36,83.5
2026-01-24 23:26:00,South-2,S-011,21.4,30.9,6.74,33.3
2026-01-24 23:35:00,South-2,S-012,46.5,-1.8,7.5,16.3
2026-01-25 01:00:00,East-1,S-008,42.3,34.7,6.2,53.7
2026-01-25 01:01:00,South-2,S-017,32.3,24.5,6.05,45.6
2026-01-25 01:23:00,South-2,S-012,62.6,-0.9,7.37,30.0
2026-01-25 01:45:00,South-1,S-023,48.9,6.4,5.71,37.7
2026-01-25 01:51:00,West-2,S-003,24.6,11.8,5.84,97.9
2026-01-25 02:18:00,North-2,S-026,72.2,25.6,6.01,80.1
2026-01-25 02:19:00,East-1,S-033,42.2,23.9,7.59,18.9
2026-01-25 02:37:00,East-2,S-016,24.3,26.7,6.24,93.2
2026-01-25 02:45:00,North-1,S-021,52.4,3.5,6.66,29.9
2026-01-25 03:02:00,South-1,S-007,70.0,9.0,6.33,37.2
2026-01-25 03:41:00,West-2,S-012,49.0,12.1,7.04,15.8
2026-01-25 03:44:00,East-1,S-010,66.5,1.7,7.35,40.2
2026-01-25 04:44:00,East-2,S-037,57.5,4.6,7.22,47.4
2026-01-25 04:57:00,North-2,S-028,50.5,-1.3,6.21,95.6
2026-01-25 04:58:00,South-1,S-030,51.0,17.4,6.9,32.1
2026-01-25 05:09:00,West-2,S-021,50.2,23.4,6.32,41.9
2026-01-25 05:32:00,West-1,S-005,27.1,30.7,5.8,27.1
2026-01-25 05:33:00,East-2,S-006,34.1,-1.9,7.79,11.5
2026-01-25 05:59:00,West-1,S-035,58.6,8.5,5.81,78.7
2026-01-25 06:54:00,South-2,S-005,75.0,2.2,7.41,91.3
2026-01-25 10:02:00,East-2,S-015,23.1,13.3,7.15,19.0
2026-01-25 11:20:00,East-1,S-025,35.3,-0.8,7.46,97.1
2026-01-25 11:24:00,East-2,S-029,61.8,29.0,7.37,67.7
2026-01-25 11:29:00,West-2,S-013,66.2,19.3,6.32,89.2
2026-01-25 11:41:00,West-1,S-024,39.1,13.9,6.96,92.9
2026-01-25 14:20:00,North-2,S-009,63.6,21.4,6.49,34.7
2026-01-25 14:29:00,West-2,S-007,25.1,25.1,7.61,93.0
2026-01-25 15:39:00,East-1,S-017,77.5,20.2,7.76,72.7
2026-01-25 16:41:00,North-1,S-007,75.5,32.1,7.46,52.7
2026-01-25 17:11:00,North-2,S-020,76.1,2.0,7.07,63.1
2026-01-25 17:46:00,North-2,S-005,52.3,31.0,7.38,50.1
2026-01-25 17:57:00,West-2,S-021,28.7,32.9,7.43,55.0
2026-01-25 19:48:00,West-2,S-029,24.8,-0.5,6.49,39.0
2026-01-25 20:25:00,South-1,S-032,52.0,28.9,6.53,99.6
2026-01-25 21:49:00,North-1,S-037,51.3,25.8,6.66,11.7
2026-01-25 22:15:00,East-1,S-014,59.1,19.5,7.07,28.2
2026-01-25 22:31:00,West-1,S-034,78.4,10.4,7.63,51.3
2026-01-25 23:48:00,North-1,S-024,62.1,28.1,6.87,92.3
2026-01-25 23:49:00,North-1,S-025,66.9,11.3,6.75,53.6
2026-01-26 01:48:00,South-1,S-021,26.2,10.1,6.18,50.1
2026-01-26 02:28:00,East-1,S-039,42.7,10.9,7.69,97.5
2026-01-26 02:32:00,South-2,S-019,48.4,8.7,7.67,98.3
2026-01-26 03:48:00,East-1,S-037,71.1,27.2,7.56,78.6
2026-01-26 04:25:00,West-2,S-011,64.6,15.6,6.1,32.3
2026-01-26 05:02:00,North-1,S-002,66.3,17.4,7.79,19.4
2026-01-26 05:26:00,West-1,S-008,66.6,6.8,5.78,31.5
2026-01-26 06:17:00,North-2,S-017,48.9,9.1,6.33,14.7
2026-01-26 06:42:00,West-1,S-033,40.3,3.9,7.8,49.9
2026-01-26 08:34:00,West-1,S-031,55.5,7.6,7.08,74.2
2026-01-26 08:54:00,South-1,S-006,64.6,25.1,7.61,91.6
2026-01-26 08:55:00,North-2,S-011,20.2,14.7,6.87,36.2
2026-01-26 09:04:00,North-1,S-001,64.6,5.5,7.5,87.4
2026-01-26 11:20:00,East-2,S-038,33.0,30.2,6.26,23.3
2026-01-26 11:33:00,East-1,S-013,45.2,32.8,7.06,91.3
2026-01-26 11:44:00,West-2,S-007,27.6,-0.7,6.49,72.1
2026-01-26 12:06:00,West-2,S-017,79.3,19.4,7.28,45.8
2026-01-26 13:46:00,West-2,S-016,42.5,17.9,6.37,95.4
2026-01-26 14:50:00,East-2,S-008,47.4,27.7,7.04,98.9
2026-01-26 15:11:00,East-2,S-012,22.3,23.5,6.91,66.8
2026-01-26 15:51:00,North-1,S-001,58.6,3.8,7.45,86.7
2026-01-26 15:53:00,West-2,S-009,75.3,0.2,6.3,86.4
2026-01-26 16:12:00,North-2,S-027,47.6,0.8,7.38,93.1
2026-01-26 17:42:00,South-2,S-008,71.7,30.0,6.04,73.2
2026-01-26 18:02:00,South-2,S-024,46.9,24.5,7.59,16.1
2026-01-26 18:12:00,South-1,S-019,27.3,23.0,6.37,98.2
2026-01-26 18:32:00,North-1,S-010,71.2,8.8,5.86,45.9
2026-01-26 18:45:00,South-1,S-031,37.1,24.0,6.67,44.4
2026-01-26 18:53:00,East-2,S-005,55.6,1.8,6.0,26.0
2026-01-26 19:02:00,West-2,S-040,43.3,16.4,7.31,35.8
2026-01-26 20:09:00,West-2,S-038,54.2,22.7,6.46,77.3
2026-01-26 20:32:00,West-2,S-034,63.8,16.4,7.36,89.5
2026-01-26 20:56:00,North-2,S-005,52.3,16.7,5.8,41.4
2026-01-26 21:07:00,West-2,S-016,65.4,33.6,6.56,51.5
2026-01-26 21:30:00,North-1,S-012,75.7,9.6,7.71,62.8
2026-01-26 21:40:00,North-2,S-009,67.8,19.7,7.26,39.7
2026-01-26 23:08:00,East-2,S-022,51.1,23.5,6.92,49.0
2026-01-26 23:10:00,South-2,S-027,33.6,5.0,7.53,25.9
2026-01-26 23:17:00,East-1,S-005,55.3,25.6,5.79,94.0
2026-01-26 23:27:00,North-2,S-036,66.8,17.7,7.34,86.2
2026-01-27 00:24:00,North-1,S-013,64.4,12.7,7.07,88.3
2026-01-27 01:04:00,West-2,S-018,22.8,0.8,7.63,90.9
2026-01-27 01:12:00,West-2,S-007,68.3,3.3,7.5,59.2
2026-01-27 02:30:00,East-2,S-027,31.2,17.2,6.42,61.8
2026-01-27 03:16:00,North-1,S-010,40.5,33.2,7.62,41.5
2026-01-27 03:19:00,West-1,S-014,75.4,32.4,7.71,56.4
2026-01-27 03:36:00,West-2,S-011,53.1,22.4,6.8,71.4
2026-01-27 04:40:00,South-2,S-035,36.9,17.9,6.24,73.4
2026-01-27 05:13:00,West-1,S-002,39.5,7.2,6.81,52.5
2026-01-27 05:39:00,North-2,S-034,59.9,19.5,7.28,57.3
2026-01-27 05:41:00,West-1,S-032,51.5,23.9,6.09,43.0
2026-01-27 05:51:00,West-1,S-029,51.3,28.7,6.18,19.9
2026-01-27 06:34:00,North-1,S-015,78.7,13.7,5.67,32.5
2026-01-27 06:39:00,North-1,S-009,49.9,1.2,7.41,99.7
2026-01-27 08:18:00,West-1,S-027,37.4,13.0,7.72,25.5
2026-01-27 08:24:00,East-1,S-009,57.8,-0.5,6.82,15.0
2026-01-27 08:39:00,East-1,S-037,63.7,32.1,6.28,20.1
2026-01-27 08:55:00,West-2,S-014,49.7,24.1,6.37,98.3
2026-01-27 09:07:00,West-2,S-010,77.0,26.8,5.67,75.1
2026-01-27 09:39:00,North-1,S-033,62.5,26.5,6.6,46.4
2026-01-27 10:44:00,North-2,S-008,78.0,6.8,6.83,73.8
2026-01-27 11:16:00,North-2,S-028,28.0,15.7,6.03,87.3
2026-01-27 11:23:00,North-2,S-039,58.5,-0.6,7.36,44.3
2026-01-27 11:51:00,North-2,S-032,47.3,11.3,6.65,61.0
2026-01-27 12:03:00,North-1,S-024,68.8,-1.4,7.56,55.2
