sensor_id,humidity,parcel
3541,45.2,North-1
3542,51.9,North-1
3543,54.2,South-2
3544,58.9,South-1
3545,31.6,North-2
3546,49.0,South-1
3547,40.1,North-2
3548,39.9,East-1
3549,55.2,East-1
3550,53.6,South-1
3551,52.1,West-2
3552,31.7,South-2
3553,57.4,East-2
3554,30.3,West-2
3555,40.4,West-1
3556,47.2,South-1
3557,37.3,South-1
3558,41.5,West-1
3559,30.5,West-1
3560,59.6,North-2
3561,37.3,North-2
3562,59.1,South-1
3563,50.4,East-1
3564,31.9,West-1
3565,51.3,West-1
3566,34.6,West-1
3567,50.2,West-2
3568,30.1,East-1
3569,31.1,South-1
3570,44.2,South-2
3571,50.3,North-1
3572,44.4,West-2
3573,45.4,North-2
3574,49.8,North-1
3575,41.4,South-1
3576,43.3,West-1
3577,52.5,North-2
3578,36.0,South-1
3579,31.0,West-1
3580,57.0,South-2
3581,52.0,East-1
3582,31.2,West-1
3583,35.9,West-2
3584,58.8,West-2
3585,48.5,West-1
3586,53.1,West-1
3587,42.8,West-2
3588,57.6,North-2
3589,52.0,South-2
3590,33.7,East-1
3591,41.5,South-1
3592,45.3,East-1
3593,57.0,North-1
3594,51.7,East-1
3595,40.8,South-2
3596,30.2,East-2
3597,48.9,South-2
3598,52.0,West-1
3599,30.3,North-2
3600,48.1,North-1
3601,40.8,West-1
3602,35.1,South-2
3603,52.1,North-1
3604,48.1,North-1
3605,45.6,West-1
3606,34.5,South-2
3607,46.3,West-1
3608,39.0,West-1
3609,40.5,East-2
3610,45.7,South-1
3611,51.3,North-2
3612,49.6,North-1
3613,45.5,North-1
3614,55.0,North-2
3615,51.1,South-1
3616,55.9,North-1
3617,58.1,East-1
3618,55.3,East-1
3619,49.4,East-2
3620,48.2,South-2
3621,43.5,West-1
3622,37.6,East-2
3623,37.1,East-2
3624,31.3,West-2
3625,37.9,South-2
3626,58.8,East-1
3627,47.0,East-1
3628,33.3,East-1
3629,39.3,South-2
3630,32.3,East-1
3631,46.3,South-2
3632,33.9,South-1
3633,43.1,West-1
3634,42.6,West-2
3635,42.3,North-2
3636,58.4,North-2
3637,46.1,West-1
3638,59.4,North-2
3639,48.4,South-1
3640,35.4,North-1
3641,51.6,West-2
3642,56.1,North-2
3643,59.4,North-2
3644,47.0,West-2
3645,42.1,North-2
3646,30.7,South-1
3647,39.0,West-2
3648,35.8,North-2
3649,37.7,North-1
3650,45.5,East-2
3651,45.0,South-1
3652,30.6,North-1
3653,31.0,South-2
3654,38.6,North-1
3655,34.6,South-2
3656,59.6,North-2
3657,34.5,West-1
3658,51.3,North-2
3659,35.2,West-1
3660,42.7,South-1
3661,57.5,East-2
3662,46.1,North-2
3663,34.4,North-1
3664,43.6,East-2
3665,32.1,South-2
3666,42.8,West-1
3667,39.7,West-2
3668,32.5,East-2
3669,48.4,North-2
3670,38.2,North-2
3671,53.6,South-1
3672,52.9,North-1
3673,47.6,East-1
3674,50.0,East-1
3675,36.9,East-2
3676,49.7,South-1
3677,50.4,West-2
3678,31.5,West-1
3679,55.7,West-2
3680,42.3,North-2
3681,33.6,East-2
3682,32.1,East-1
3683,58.9,West-1
3684,33.2,North-1
3685,42.1,East-1
3686,37.3,South-2
3687,50.2,East-1
3688,33.4,South-2
3689,34.3,East-2
3690,57.9,West-1
3691,34.2,West-1
3692,51.9,East-1
3693,45.8,East-2
3694,54.8,East-1
3695,30.5,East-1
3696,56.4,South-2
3697,43.5,South-1
3698,51.1,North-1
3699,53.1,East-1
3700,53.6,North-2
3701,32.3,East-2
3702,36.0,East-1
3703,38.4,West-2
3704,49.4,South-2
3705,48.4,South-1
3706,56.5,South-1
3707,33.3,East-2
3708,55.7,North-1
3709,31.9,North-2
3710,43.8,South-2
3711,32.0,North-1
3712,40.4,West-1
3713,52.2,West-1
3714,45.6,South-1
3715,30.5,West-1
3716,46.0,South-1
3717,52.4,West-2
3718,56.1,West-2
3719,45.2,West-1
3720,54.7,East-2
3721,39.1,East-1
3722,50.9,North-1
3723,49.1,East-2
3724,30.0,East-2
3725,35.3,North-1
3726,36.9,South-2
3727,37.2,North-1
3728,46.8,East-1
3729,36.6,West-2
3730,59.6,West-1
3731,37.7,North-1
3732,49.3,West-1
3733,44.3,South-1
3734,59.5,West-1
3735,51.3,North-2
3736,40.9,North-2
3737,45.8,North-2
3738,34.9,West-1
3739,54.2,North-2
3740,45.0,West-2
3741,57.2,North-2
3742,55.8,East-2
3743,50.3,East-1
3744,45.7,North-1
3745,30.1,South-2
3746,52.1,East-2
3747,52.0,East-1
3748,57.5,East-1
3749,54.6,East-1
3750,60.0,West-2
3751,50.4,North-1
3752,50.9,East-1
3753,50.7,North-1
3754,57.4,West-2
3755,41.7,West-2
3756,34.7,East-2
3757,35.3,West-1
3758,53.7,East-1
3759,59.4,East-2
3760,32.9,North-1
3761,44.6,East-1
3762,58.7,East-1
3763,35.7,West-1
3764,33.6,North-1
3765,32.9,East-2
3766,35.6,East-1
3767,30.1,North-2
3768,56.2,West-1
3769,42.3,West-1
3770,48.9,West-1
3771,33.2,East-1
3772,35.1,East-2
3773,41.1,West-2
3774,37.4,East-1
3775,59.7,South-2
3776,54.4,West-1
3777,33.9,East-1
3778,46.5,East-1
3779,55.2,South-2
3780,44.0,East-2
3781,40.7,North-2
3782,55.5,North-2
3783,57.5,South-2
3784,46.7,West-2
3785,59.7,East-1
3786,34.6,West-2
3787,59.9,East-2
3788,30.8,North-1
3789,44.7,South-2
3790,55.1,East-2
3791,35.6,East-1
3792,32.1,South-1
3793,40.6,South-2
3794,37.6,East-1
3795,54.2,North-1
3796,43.7,West-2
3797,53.4,West-2
3798,37.4,North-1
3799,48.9,East-2
3800,37.7,North-1
3801,57.0,North-2
3802,45.7,South-1
3803,43.9,West-1
3804,58.0,North-1
3805,50.0,East-2
3806,52.3,West-2
3807,35.2,East-1
3808,49.3,East-1
3809,55.7,South-2
3810,58.8,East-2
3811,49.5,East-1
3812,44.2,West-1
3813,53.7,West-2
3814,31.0,South-2
3815,41.9,South-2
3816,46.4,East-1
3817,53.7,North-1
3818,46.5,East-1
3819,33.1,East-2
3820,42.6,North-2
3821,37.7,West-1
3822,30.5,West-1
3823,36.5,West-2
3824,34.9,South-1
3825,57.7,South-1
3826,56.7,South-2
3827,39.0,East-1
3828,50.4,East-2
3829,47.3,North-1
3830,32.6,West-1
3831,42.8,North-2
3832,49.7,East-2
3833,53.9,East-2
3834,41.7,East-2
3835,39.0,East-2
3836,34.2,West-1
3837,41.4,North-1
3838,40.0,West-1
3839,46.6,South-1
3840,46.3,South-2
3841,48.9,North-1
3842,31.7,North-1
3843,34.0,North-2
3844,48.5,West-1
3845,51.1,South-2
3846,50.7,South-2
3847,33.1,North-2
3848,52.6,West-1
3849,48.0,West-2
3850,32.8,South-1
3851,40.2,West-1
3852,34.5,South-2
3853,56.9,North-2
3854,50.3,West-1
3855,37.8,West-2
3856,34.1,East-2
3857,48.5,East-2
3858,47.1,South-2
3859,33.4,South-2
3860,37.6,East-1
3861,54.8,South-2
3862,43.0,West-1
3863,55.3,West-2
3864,56.5,North-2
3865,34.6,West-2
3866,37.4,East-1
3867,32.4,South-1
3868,43.8,North-1
3869,34.6,West-1
3870,45.4,South-1
3871,56.1,North-2
3872,44.4,West-2
3873,57.4,South-2
3874,33.6,North-1
3875,53.6,East-1
3876,33.9,South-2
3877,47.0,West-1
3878,44.9,North-1
3879,34.0,South-2
3880,43.2,West-2
3881,56.6,South-2
3882,57.1,East-1
3883,41.8,East-1
3884,49.3,South-1
3885,46.0,West-1
3886,52.2,East-1
3887,48.3,North-1
3888,35.2,East-2
3889,47.4,West-1
3890,41.3,North-1
3891,55.7,South-1
3892,49.4,West-1
3893,33.6,West-2
3894,47.9,North-1
3895,41.2,East-2
3896,30.5,South-1
3897,57.4,North-1
3898,39.3,South-2
3899,38.0,South-1
3900,53.8,North-1
3901,53.9,North-1
3902,53.4,West-2
3903,44.8,East-1
3904,53.2,East-2
3905,48.5,South-1
3906,50.9,North-1
3907,51.1,South-2
3908,30.2,East-1
3909,45.8,South-1
3910,45.9,West-1
3911,33.4,East-1
3912,31.8,South-2
3913,40.3,East-2
3914,43.9,West-2
3915,38.9,North-1
3916,43.0,West-2
3917,53.2,South-2
3918,30.7,West-1
3919,38.4,East-1
3920,37.8,South-2
3921,43.8,East-1
3922,54.4,West-2
3923,35.3,West-2
3924,37.4,West-1
3925,33.1,East-1
3926,38.7,North-1
3927,39.0,South-1
3928,37.8,East-1
3929,48.9,North-2
3930,50.8,West-1
3931,38.4,North-1
3932,33.5,North-2
3933,37.3,North-2
3934,44.4,West-2
3935,33.2,West-1
3936,58.1,West-1
3937,38.4,East-1
3938,48.6,West-2
3939,39.9,South-2
3940,49.1,North-2
3941,36.3,North-2
3942,32.3,North-2
3943,32.1,West-2
3944,51.9,North-1
3945,59.0,South-1
3946,35.4,East-2
3947,58.8,East-2
3948,48.2,North-2
3949,54.7,North-1
3950,54.0,West-1
3951,32.6,East-2
3952,39.4,North-1
3953,52.7,North-2
3954,45.2,East-1
3955,55.3,North-2
3956,34.0,South-2
3957,51.3,East-2
3958,49.8,East-1
3959,57.0,West-2
3960,56.4,West-1
3961,59.4,North-1
3962,51.2,North-2
3963,52.3,East-2
3964,46.6,East-2
3965,41.7,West-2
3966,38.3,North-2
3967,35.9,West-2
3968,50.3,West-1
3969,33.0,North-1
3970,30.6,South-1
3971,36.5,North-1
3972,56.6,East-1
3973,39.6,East-1
3974,48.8,West-1
3975,54.9,East-2
3976,30.8,West-2
3977,50.9,South-1
3978,55.7,East-1
3979,47.8,South-2
3980,45.3,East-1
3981,55.6,North-2
3982,37.9,South-1
3983,31.3,East-1
3984,55.6,South-1
3985,51.3,North-1
3986,35.8,East-1
3987,38.2,North-2
3988,59.9,East-2
3989,39.2,North-1
3990,52.9,East-1
3991,53.8,East-2
3992,51.4,North-1
3993,40.9,North-2
3994,43.8,West-2
3995,53.9,South-2
3996,31.5,South-2
3997,40.5,East-2
3998,30.9,East-2
3999,32.1,North-2
4000,49.7,South-1
4001,48.6,West-1
4002,52.2,West-2
4003,32.3,East-1
4004,37.4,North-2
4005,30.8,East-2
4006,38.4,East-2
4007,59.0,East-2
4008,54.8,West-1
4009,59.6,East-1
4010,31.7,East-1
4011,45.6,South-2
4012,40.5,South-2
4013,49.2,East-1
4014,31.8,North-1
4015,33.1,North-2
4016,38.0,West-2
4017,33.5,South-2
4018,34.2,East-1
4019,57.1,West-1
4020,46.7,West-2
4021,50.4,North-2
4022,57.3,West-1
4023,34.3,South-1
4024,40.7,East-1
4025,52.7,East-1
4026,34.7,North-1
4027,38.0,South-1
4028,56.4,North-2
4029,49.5,West-2
4030,42.3,East-2
4031,34.0,North-2
4032,59.3,North-2
4033,47.7,North-2
4034,36.8,North-2
4035,38.1,North-1
4036,32.0,North-2
4037,30.7,South-2
4038,35.6,West-2
4039,52.3,North-2
4040,58.2,North-2
4041,39.4,West-2
4042,41.5,North-1
4043,37.9,West-2
4044,51.0,West-2
4045,39.4,North-1
4046,52.2,East-2
4047,31.7,West-2
4048,44.4,South-1
4049,36.0,East-2
4050,49.8,East-1
4051,41.0,South-2
4052,38.0,North-1
4053,43.4,East-1
4054,47.3,East-1
4055,34.0,North-1
4056,37.3,North-2
4057,55.1,West-2
4058,41.6,South-2
4059,39.7,South-2
4060,54.5,East-2
4061,46.8,South-2
4062,46.4,North-2
4063,32.2,North-2
4064,32.9,East-2
4065,59.5,West-1
4066,55.6,South-1
4067,38.9,West-1
4068,40.5,North-1
4069,49.8,South-2
4070,47.5,North-2
4071,56.4,West-1
4072,57.2,South-1
4073,51.6,North-1
4074,53.7,West-1
4075,56.1,East-2
4076,41.7,North-1
4077,40.4,South-2
4078,33.9,East-1
4079,31.5,South-1
4080,33.6,North-2
4081,49.0,South-2
4082,32.6,South-1
4083,48.4,North-1
4084,54.7,East-2
4085,46.4,North-2
4086,35.2,South-1
4087,43.0,South-2
4088,42.6,North-2
4089,42.4,North-2
4090,57.9,West-1
4091,35.0,North-1
4092,52.6,North-2
4093,46.0,South-2
4094,34.9,West-2
4095,52.6,East-1
4096,31.2,South-1
4097,38.9,South-1
4098,43.1,South-2
4099,34.0,South-1
4100,58.4,South-1
4101,40.6,North-1
4102,43.9,East-2
4103,49.5,East-1
4104,33.8,West-1
4105,43.0,West-2
4106,42.0,East-1
4107,54.8,West-1
4108,56.7,South-1
4109,55.9,West-1
4110,50.5,North-1
4111,55.3,East-2
4112,45.0,South-2
4113,51.8,East-2
4114,47.0,North-2
4115,53.8,East-1
4116,59.6,North-2
4117,36.2,East-1
4118,57.6,West-1
4119,51.1,North-2
4120,57.9,North-1
4121,55.9,South-1
4122,54.4,South-2
4123,38.2,East-2
4124,38.2,North-2
4125,49.3,South-2
4126,53.5,East-2
4127,50.1,South-2
4128,31.1,East-1
4129,43.2,South-1
4130,53.3,North-1
4131,35.5,East-2
4132,39.3,East-1
4133,48.6,West-2
4134,59.0,South-1
4135,46.0,West-1
4136,50.3,West-1
4137,41.8,South-2
4138,52.9,North-1
4139,49.0,West-2
4140,34.6,North-1
4141,58.8,East-1
4142,59.8,South-1
4143,37.8,East-2
4144,58.4,East-2
4145,55.5,East-2
4146,41.8,West-1
4147,36.9,West-2
4148,43.2,West-2
4149,57.7,South-2
4150,36.1,North-1
4151,47.0,West-2
4152,43.7,West-1
4153,57.9,North-2
4154,50.1,East-1
4155,59.0,West-2
4156,59.5,North-2
4157,49.4,North-2
4158,43.6,East-1
4159,55.8,East-1
4160,48.8,East-1
4161,57.4,East-1
4162,36.9,West-1
4163,47.3,North-1
4164,39.4,West-2
4165,35.8,West-1
4166,35.7,West-1
4167,33.3,North-1
4168,39.7,West-2
4169,47.9,West-2
4170,42.7,West-1
4171,38.1,West-1
4172,36.3,West-1
4173,37.2,North-2
4174,35.7,West-2
4175,33.3,North-1
4176,49.0,West-1
4177,38.0,North-2
4178,42.1,West-2
4179,56.0,North-1
4180,36.4,East-1
4181,39.5,North-2
4182,49.5,South-1
4183,35.8,West-1
4184,41.6,East-1
4185,31.6,East-2
4186,53.7,West-2
4187,36.0,South-1
4188,48.7,North-2
4189,40.5,East-1
4190,54.5,West-2
4191,39.3,West-2
4192,43.4,North-2
4193,46.8,West-2
4194,39.3,South-1
4195,59.5,West-2
4196,42.5,North-1
4197,57.5,North-1
4198,51.3,West-2
4199,53.8,East-2
4200,30.5,South-1
4201,59.1,East-1
4202,44.0,West-1
4203,34.4,West-2
4204,41.5,South-1
4205,37.1,South-1
4206,50.6,East-2
4207,31.1,South-2
4208,50.6,North-2
4209,58.5,North-2
4210,57.1,South-2
4211,46.1,South-1
4212,44.1,North-1
4213,57.2,South-2
4214,39.3,East-1
4215,38.7,North-1
4216,30.7,South-1
4217,40.9,South-2
4218,42.7,East-2
4219,52.4,South-2
4220,48.8,West-2
4221,42.3,North-2
4222,48.0,West-1
4223,46.9,West-2
4224,47.6,East-1
4225,56.2,North-1
4226,42.5,North-1
4227,38.5,East-1
4228,41.9,West-1
4229,50.4,South-1
4230,52.6,East-2
4231,38.6,North-2
4232,34.5,South-2
4233,51.1,North-1
4234,39.3,South-1
4235,49.4,North-2
4236,45.8,South-1
4237,36.6,South-2
4238,38.5,West-1
4239,34.9,West-2
4240,52.5,North-2
4241,49.5,East-1
4242,41.6,North-1
4243,47.4,North-1
4244,50.4,East-2
4245,44.5,North-1
4246,41.5,North-2
4247,39.0,North-2
4248,35.4,East-2
4249,59.9,North-2
4250,40.4,North-2
4251,44.4,South-1
4252,35.6,West-1
4253,31.8,North-2
4254,50.0,South-1
4255,58.3,West-1
4256,58.2,South-1
4257,40.5,North-1
4258,41.6,East-2
4259,59.3,South-1
4260,50.9,South-2
4261,43.9,North-2
4262,32.2,North-1
4263,44.7,South-2
4264,53.6,East-1
4265,35.2,East-2
4266,53.2,North-1
4267,58.5,South-1
4268,51.2,North-2
4269,42.6,North-1
4270,34.7,South-1
4271,56.1,East-2
4272,49.3,East-2
4273,41.7,West-1
4274,38.1,West-1
4275,56.5,North-1
4276,47.7,North-1
4277,45.1,North-1
4278,37.0,North-1
4279,50.4,North-1
4280,56.1,West-1
4281,53.7,East-2
4282,58.6,North-1
4283,38.3,South-2
4284,32.0,East-2
4285,58.7,South-2
4286,39.9,South-2
4287,38.0,East-2
4288,41.3,North-1
4289,39.0,East-2
4290,43.4,West-2
4291,57.8,East-1
4292,42.0,East-2
4293,58.7,South-2
4294,38.2,East-2
4295,34.6,South-1
4296,30.7,East-1
4297,56.3,West-2
4298,41.9,South-1
4299,31.5,North-2
4300,47.6,North-1
4301,40.5,South-1
4302,46.9,West-1
4303,47.6,South-2
4304,37.8,South-2
4305,43.6,South-1
4306,39.1,South-2
4307,42.0,East-1
4308,39.5,West-2
4309,42.1,South-1
4310,53.9,North-2
4311,30.3,North-1
4312,55.8,North-2
4313,54.4,West-1
4314,47.9,North-1
4315,33.0,South-1
4316,53.2,South-1
4317,51.0,South-1
4318,36.0,West-1
4319,46.1,West-2
4320,51.0,South-2
4321,53.9,North-1
4322,54.5,East-2
4323,34.7,West-1
4324,48.3,West-2
4325,34.7,West-2
4326,57.3,South-1
4327,33.4,East-1
4328,47.1,South-2
4329,48.6,East-2
4330,33.8,South-1
4331,50.8,South-1
4332,42.0,West-1
4333,53.1,South-2
4334,36.3,South-2
4335,50.6,West-1
4336,46.8,South-1
4337,49.2,North-1
4338,58.6,South-1
4339,43.2,North-1
4340,30.1,South-1
4341,47.8,East-2
4342,52.1,East-2
4343,43.6,East-1
4344,55.5,West-2
4345,51.7,West-2
4346,53.6,North-1
4347,57.5,North-2
4348,57.5,East-2
4349,58.0,South-1
4350,54.2,East-2
4351,31.4,West-2
4352,48.3,South-1
4353,39.4,East-1
4354,32.8,West-1
4355,39.5,East-2
4356,48.2,North-1
4357,31.5,West-2
4358,43.7,South-1
4359,32.9,West-1
4360,52.3,West-2
4361,44.7,South-2
4362,32.4,North-2
4363,55.2,West-2
4364,44.9,North-1
4365,54.2,East-2
4366,34.0,North-2
4367,38.4,North-1
4368,46.4,South-1
4369,53.6,West-1
4370,35.4,West-1
4371,54.4,North-1
4372,44.4,South-2
4373,49.2,West-1
4374,54.2,West-1
4375,38.3,North-1
4376,47.6,West-2
4377,35.5,East-1
4378,30.9,West-2
4379,31.4,South-1
4380,55.0,South-1
4381,47.2,East-1
4382,49.2,South-1
4383,56.9,East-1
4384,49.0,North-1
4385,31.2,East-1
4386,43.0,North-2
4387,58.2,East-2
4388,36.3,West-2
4389,48.2,South-2
4390,32.5,East-1
4391,44.9,South-1
4392,51.3,East-1
4393,36.9,East-1
4394,40.3,North-1
4395,43.4,West-1
4396,53.5,North-1
4397,30.1,South-1
4398,45.7,South-2
4399,59.4,East-1
4400,36.3,South-1
4401,41.1,North-1
4402,36.9,East-1
4403,41.9,East-2
4404,40.6,South-2
4405,58.7,West-2
4406,54.3,East-1
4407,51.6,North-2
4408,54.8,North-1
4409,36.9,East-1
4410,57.6,North-2
4411,32.6,North-1
4412,49.2,South-1
4413,38.6,East-2
4414,49.1,East-2
4415,44.9,South-1
4416,32.9,West-1
4417,41.0,North-1
4418,57.8,South-2
4419,32.7,South-1
4420,46.9,West-1
4421,52.2,East-1
4422,57.8,East-1
4423,49.3,South-1
4424,34.1,West-1
4425,54.9,South-1
4426,40.9,East-1
4427,34.9,North-1
4428,56.9,East-1
4429,41.3,South-1
4430,42.4,North-1
4431,35.9,West-1
4432,37.1,East-2
4433,57.7,South-1
4434,48.6,North-2
4435,42.2,North-1
4436,51.4,East-2
4437,37.4,North-1
4438,34.3,North-2
4439,58.4,West-2
4440,47.1,West-1
4441,54.1,South-2
4442,36.9,South-1
4443,35.7,East-2
4444,47.1,North-2
4445,37.5,South-2
4446,59.4,West-1
4447,59.6,North-2
4448,53.2,West-2
4449,54.7,East-2
4450,54.3,North-1
4451,53.2,South-1
4452,51.0,South-2
4453,50.4,North-1
4454,34.4,North-2
4455,49.6,West-1
4456,55.6,South-1
4457,54.1,North-1
4458,40.1,North-1
4459,34.5,West-1
4460,38.0,South-1
4461,53.9,South-1
4462,31.8,South-1
4463,33.7,South-1
4464,33.7,East-2
4465,51.5,South-2
4466,30.5,South-2
4467,54.5,East-1
4468,30.9,North-2
4469,39.7,West-1
4470,54.0,East-1
4471,46.1,North-2
4472,34.9,North-1
4473,52.7,North-1
4474,54.6,West-1
4475,46.8,South-2
4476,37.9,North-1
4477,34.5,East-2
4478,41.6,North-1
4479,38.3,North-2
4480,51.4,East-1
4481,45.8,South-1
4482,34.2,South-2
4483,37.0,East-1
4484,43.2,South-1
4485,36.7,North-1
4486,52.9,West-1
4487,50.4,West-1
4488,40.2,East-1
4489,46.1,West-1
4490,57.4,West-1
4491,55.2,East-2
4492,31.7,West-2
4493,35.0,East-2
4494,36.0,West-1
4495,51.1,North-2
4496,35.4,South-2
4497,38.3,South-2
4498,50.4,East-1
4499,45.4,South-1
4500,42.7,North-1
4501,37.2,East-2
4502,43.2,West-2
4503,49.2,West-2
4504,38.5,South-1
4505,37.4,South-1
4506,52.7,East-2
4507,41.4,East-1
4508,58.7,West-2
4509,39.3,West-2
4510,38.3,South-2
4511,46.1,North-1
4512,37.5,South-2
4513,42.1,West-1
4514,59.8,North-1
4515,41.5,North-2
4516,36.0,West-2
4517,33.6,East-2
4518,32.7,South-2
4519,36.4,East-2
4520,50.3,North-2
4521,49.6,South-1
4522,41.1,North-2
4523,33.2,East-1
4524,58.2,North-2
4525,37.5,West-1
4526,36.0,South-1
4527,45.5,East-2
4528,33.0,West-2
4529,45.0,North-1
4530,57.4,East-2
4531,38.2,East-1
4532,44.1,East-1
4533,34.1,West-2
4534,56.0,East-2
4535,31.1,West-2
4536,40.0,West-1
4537,57.3,South-1
4538,42.7,East-1
4539,39.6,East-2
4540,30.5,South-1
4541,42.5,East-1
4542,53.2,East-1
4543,59.1,North-1
4544,36.2,South-1
4545,37.7,South-1
4546,39.2,North-1
4547,32.8,West-1
4548,36.3,South-1
4549,48.0,North-1
4550,35.6,South-2
4551,45.7,East-1
4552,32.1,West-2
4553,33.0,West-2
4554,36.9,East-2
4555,47.8,West-2
4556,49.5,West-2
4557,56.9,West-2
4558,30.0,North-1
4559,52.0,North-2
4560,36.2,West-2
4561,35.2,North-2
4562,32.9,North-2
4563,35.6,South-2
4564,57.6,South-1
4565,33.1,North-2
4566,54.6,South-2
4567,44.8,South-2
4568,47.9,West-1
4569,55.7,South-2
4570,44.2,East-1
4571,40.3,East-1
4572,33.7,West-1
4573,57.5,North-1
4574,54.8,North-1
4575,34.5,South-1
4576,42.9,East-1
4577,57.8,West-2
4578,55.6,South-2
4579,46.6,North-2
4580,52.2,South-2
4581,42.6,North-1
4582,49.3,West-1
4583,31.4,East-2
4584,47.8,West-2
4585,43.6,South-2
4586,49.4,East-1
4587,51.4,East-2
4588,50.8,North-2
4589,37.5,East-1
4590,41.5,South-2
4591,32.9,South-1
4592,56.3,South-2
4593,57.6,West-1
4594,48.0,North-2
4595,51.5,South-2
4596,46.4,North-1
4597,30.6,East-2
4598,35.5,South-1
4599,33.2,North-1
4600,46.5,West-2
4601,32.7,East-1
4602,30.2,North-2
4603,46.1,North-1
4604,52.8,East-1
4605,53.4,North-1
4606,35.1,West-2
4607,40.6,East-2
4608,54.3,South-2
4609,49.1,West-1
4610,58.1,North-1
4611,44.3,North-1
4612,30.3,East-1
4613,41.2,East-1
4614,47.0,East-2
4615,58.9,East-1
4616,49.0,East-1
4617,56.6,East-1
4618,33.4,East-1
4619,30.7,North-1
4620,56.2,South-1
4621,41.6,South-2
4622,54.2,South-2
4623,57.3,East-2
4624,53.1,East-2
4625,41.9,North-2
4626,57.1,East-1
4627,54.8,West-2
4628,57.6,North-2
4629,40.3,South-1
4630,40.7,West-2
4631,45.0,North-2
4632,39.7,South-1
4633,53.2,West-2
4634,36.0,East-1
4635,47.2,North-2
4636,37.6,East-2
4637,46.4,West-2
4638,41.5,North-2
4639,36.0,South-1
4640,41.5,West-1
4641,52.4,West-2
4642,53.6,West-1
4643,59.3,West-2
4644,56.8,South-2
4645,48.4,North-1
4646,34.2,South-2
4647,50.0,South-1
4648,44.9,West-2
4649,47.7,South-2
4650,35.2,South-1
4651,30.4,North-1
4652,58.8,South-2
4653,55.6,West-2
4654,48.3,South-1
4655,47.3,South-1
4656,51.7,North-1
4657,36.4,South-1
4658,35.0,East-1
4659,44.0,East-1
4660,38.5,West-1
4661,59.6,South-1
4662,31.4,East-1
4663,48.3,West-2
4664,38.5,South-2
4665,37.2,East-1
4666,53.5,North-2
4667,51.2,East-1
4668,54.5,North-2
4669,48.8,East-1
4670,38.6,North-2
4671,38.1,East-1
4672,35.0,West-1
4673,35.1,West-2
4674,41.6,East-2
4675,37.7,East-2
4676,44.6,East-1
4677,42.7,East-1
4678,41.7,North-2
4679,34.3,North-2
4680,55.0,North-2
4681,49.8,South-1
4682,53.2,East-1
4683,38.1,West-1
4684,40.1,South-2
4685,32.4,East-1
4686,38.6,South-2
4687,55.4,South-2
4688,58.3,North-1
4689,33.6,West-2
4690,40.4,West-1
4691,52.1,East-1
4692,33.8,South-1
4693,39.3,East-2
4694,41.6,North-2
4695,54.5,West-1
4696,39.8,North-2
4697,39.2,West-2
4698,44.4,West-1
4699,50.4,East-2
4700,40.8,North-1
4701,45.4,South-1
4702,57.5,South-2
4703,36.4,South-2
4704,30.0,East-1
4705,53.6,East-1
4706,47.1,East-1
4707,39.5,South-1
4708,57.8,North-2
4709,39.9,North-1
4710,34.4,East-1
4711,30.7,West-2
4712,32.6,North-1
4713,30.0,South-1
4714,37.4,South-2
4715,46.7,West-2
4716,34.7,South-1
4717,42.2,East-1
4718,32.2,West-1
4719,38.0,North-2
4720,59.3,West-1
4721,37.2,South-2
4722,41.8,North-2
4723,42.9,West-2
4724,35.8,North-2
4725,38.9,East-2
4726,47.4,West-2
4727,56.9,East-2
4728,48.9,West-1
4729,45.3,North-2
4730,59.1,North-1
4731,56.0,West-2
4732,35.0,West-2
4733,37.7,West-2
4734,36.7,West-2
4735,42.9,North-1
4736,46.9,North-1
4737,40.8,West-2
4738,34.7,East-1
4739,44.8,West-1
4740,35.8,South-1
4741,47.0,South-1
4742,40.2,West-2
4743,41.6,North-2
4744,42.6,West-2
4745,59.7,West-1
4746,48.2,North-2
4747,44.7,South-1
4748,54.8,North-1
4749,33.9,East-2
4750,58.3,East-2
4751,45.7,West-1
4752,42.1,East-2
4753,38.9,East-1
4754,42.4,South-2
4755,36.5,East-1
4756,43.0,South-2
4757,48.8,East-1
4758,35.5,West-2
4759,37.0,West-1
4760,31.5,North-2
4761,36.2,North-2
4762,43.0,East-2
4763,55.8,South-1
4764,48.2,South-2
4765,40.5,West-1
4766,33.4,South-2
4767,51.8,East-2
4768,39.0,West-1
4769,32.6,West-1
4770,31.4,South-2
4771,46.2,East-1
4772,48.1,North-1
4773,57.8,North-1
4774,34.3,North-1
4775,56.5,West-1
4776,34.6,East-2
4777,37.9,West-1
4778,31.4,North-2
4779,30.7,South-2
4780,44.2,West-2
4781,34.8,South-2
4782,51.2,East-1
4783,58.8,East-1
4784,57.1,West-2
4785,41.0,East-1
4786,39.3,North-1
4787,56.0,South-2
4788,56.9,North-2
4789,58.6,East-2
4790,33.5,East-2
4791,35.6,East-1
4792,50.8,North-1
4793,46.1,North-1
4794,49.0,North-1
4795,41.0,North-2
4796,42.6,East-1
4797,47.7,East-1
4798,33.1,North-2
4799,43.0,West-2
4800,53.8,East-1
4801,31.7,North-2
4802,43.0,North-1
4803,42.2,East-1
4804,42.3,North-2
4805,51.4,East-2
4806,43.3,North-1
4807,57.2,West-2
4808,35.0,West-2
4809,41.9,West-1
4810,49.3,West-1
4811,33.9,South-1
